plantID,trip,code,genus,epithet,cii,lblade,phylotax,phylotax2,growth,btype,d10,d10h,dbh,dbhh,d1b,s1bh,sh,cmax,cmean,cmin,cd1,cd2,nl,np,lhm,ldm,rhs,rhf,phm,pdm,tl,td,tv,ttype,thm,tdm,il1,il2,il3,il4,il5,tl1,tl2,tl3,tl4,tl5,sf,check.ID.,dbh0,absArea,count,dL,sDens,tdmc,pdmc,ldmc,sla,ls,rgrD,cArea,cTh,RcTh,RcPos,cVol,cVol2,tL,d10c,dbhc,d1bc,d10hc,dbhhc,s1bhc,taper,sVol,sMass,HGE,bM0n,bM1n,rgrBn,LIEn,LUEn,bM0c,bM1c,rgrBc,LIEc,LUEc
193661,3,THESYL,Theobroma,sylvestre,1,simple,alternate,distic,rhitmic,horizontal,2404,10,1895,-10,840,247,265,267,262,254,100,115,5,5,1144,517,1103,1755,75,21,79,414,113,branch,120,55,1.2723,1.4163,1.186,1.3587,1.2867,0.92687,0.91248,0.89808,0.95566,0.99884,S ,,17,719.964,5,27.96533769,0.486725664,45.83333333,28,45.19230769,13.92580271,143.9928,0.013573823,0.903207888,0.13,3.194103194,98.77149877,0.117417025,0.039139008,25.25851359,24.04,18.95,8.4,0.1,1.3,3.87,-4.141662698,597.6331082,290.8833713,1.364808164,0.601940517,0.779208342,0.032264978,32.41560982,7.018141597,0.370275202,0.493099427,0.113953095,27.41382018,21.8185297
193677,3,PROPAN,Protium,paniculatum,1.5,odd-pinnate,alternate,spiral,cont,without,1764,10,1206,-10,861,97,145,164,133,99,79,79,0.5,1,315,179,1103,1759,126,58,90,250,59,petiole,62,30,1.92,1.7473,1.5746,1.8769,2.0064,1.5026,1.3875,1.3299,1.6178,1.3731,S ,,10,188.206,5,26.07491076,0.508474576,48.38709677,46.03174603,56.82539683,10.51430168,37.6412,0.023413637,0.490166994,0.65,21.38157895,89.80263158,0.318608546,0.106202849,12.78106062,17.64,12.06,8.61,0.1,1.3,2.37,-3.991522138,224.0260296,113.9115405,2.580950084,0.170520458,0.266157704,0.055654216,48.02062996,7.482731578,0.0943453,0.155491279,0.188439948,30.00123866,25.95030835
200337,2,RINMAC,Rinorea,macrocarpa,1,simple,alternate,distic,cont,horizontal,1848,10,1384,-10,1420,30,209,211,171,44,93,88,5,5,390,124,1030,1850,13,4,105,530,255,branch,281,141,1.2124,1.5291,1.2844,1.2268,1.198,1.0829,0.95332,0.7662,0.7806,0.7806,N ,,10,NA,NA,36.37104663,0.552941176,50.17793594,30.76923077,31.79487179,NA,NA,0.040622232,0.642769857,1.67,47.57834758,88.6039886,1.073425661,0.357808554,23.37821244,18.48,13.84,14.2,0.1,1.3,1.7,-2.95,303.0904543,167.5911924,2.034713133,0.170520458,0.369195992,0.096559046,63.32195627,8.498320132,0.102389666,0.243299659,0.20377799,44.72577964,17.97876528
200377,2,ANAPAR,Anacardium,parvifolium,1,simple,alternate,spiral,cont,without,2102,10,1060,-10,725,72,86,93,95,64,101,86,3,3,1094,364,1030,2138,93,23,60,220,32,petiole,38,9,1.5435,1.8889,1.8026,1.7594,1.601,1.0973,0.98211,0.73741,0.98211,0.80938,N ,,11,770.671,6,44.17926566,0.28125,23.68421053,24.7311828,33.27239488,21.17228022,128.4451667,-0.004630159,0.682196845,0.29,12.44635193,NA,0.197837085,0.065945695,30.13895563,21.02,10.6,7.25,0.1,1.3,2.12,-6.954269474,249.8548598,70.27167933,3.173397905,0.213878389,0.195852235,-0.011005888,153.8861968,-0.59810146,0.068271664,0.061846381,0.214343648,79.46604601,10.31876099
200430,2,TABcfUND,Tabernaemontana,cf. undulata,1,simple,opposite,distic,cont,horizontal,2782,20,1953,-10,2109,-15,133,157,113,27,196,153,5,5,371,135,1030,1800,14,4,87,555,224,branch,230,106,1.7162,1.8457,1.9897,1.8601,2.0185,1.4427,1.0109,1.1836,1.0253,1.1692,N ,,22,NA,NA,37.14316435,0.473214286,46.08695652,28.57142857,36.38814016,NA,NA,-0.014886339,2.355252012,1.3,43.77104377,85.18518519,3.061827616,1.020609205,87.48151257,27.82,19.53,21.09,0.2,1.3,1.25,-7.025269978,512.6292692,242.5834935,1.14187489,1.111002927,0.83709688,-0.035384827,104.50584,-3.131016364,0.710364422,0.519382021,0.076834162,66.60178377,6.894446669
200435,2,TAPGUI,Tapura,guianensis,1,simple,alternate,distic,cont,horizontal,3209,20,2450,-10,2538,-17,229,267,158,-38,183,173,5,5,1004,354,1030,1915,33,10,103,606,380,branch,400,170,1.9753,2.0041,1.8026,1.8889,1.4139,0.9965,1.3132,1.5291,1.27,1.0541,N ,,14,297.218,5,32.76510138,0.447368421,42.5,30.3030303,35.25896414,8.395988701,59.4436,0.069951973,2.486492045,3.05,74.93857494,73.21867322,7.583800739,2.52793358,81.47016396,32.09,24.5,25.38,0.2,1.3,1.23,-6.732533615,940.878377,420.9192739,0.919416202,0.379422282,1.434908716,0.166275841,56.77724518,12.95549662,0.203976888,0.891794625,0.272494535,45.15175596,19.64383241
200439,2,NAUCAL,Naucleopsis,caloneura,1,simple,alternate,distic,cont,horizontal,2367,10,1549,-10,1468,15,110,117,79,7,190,203,5,5,986,440,1030,1954,51,16,103,508,245,branch,267,113,1.7018,1.27,1.6154,2.3783,2.0904,1.0829,1.2268,1.1548,1.0685,1.0685,N ,,12,NA,NA,36.36737572,0.46122449,42.32209738,31.37254902,44.62474645,NA,NA,0.031911001,3.029280716,1.1,42.80155642,85.21400778,3.332208788,1.110736263,110.16699,23.67,15.49,14.68,0.1,1.3,1.55,-6.395006935,352.0273321,162.3636266,1.521276687,0.263020932,0.482534879,0.075852448,228.3088637,1.992556454,0.139508212,0.274726567,0.224321244,131.2441289,6.353054385
200449,2,MINGUI,Minquartia,guianensis,1,simple,alternate,distic,cont,horizontal,1752,10,1097,-10,627,34,81,91,75,33,107,75,5,5,760,367,1030,2000,51,17,105,360,98,branch,118,63,1.4139,1.4139,1.1548,1.342,1.1692,1.0829,1.0685,0.96771,0.92453,0.7662,N ,,10,NA,NA,27.890462,0.642857143,53.38983051,33.33333333,48.28947368,NA,NA,0.011572398,0.630282026,0.58,25.10822511,93.07359307,0.365563575,0.121854525,17.5788569,17.52,10.97,6.27,0.1,1.3,1.74,-6.564119171,169.5583906,109.0018225,2.027489036,0.170520458,0.212494476,0.027507589,82.72618293,2.387755818,0.118609975,0.151873582,0.186188009,33.41842786,23.17630116
200450,2,ESCROM,Eschweilera,romeu-cardosoi,1,simple,alternate,distic,cont,horizontal,1753,10,1275,-10,1289,20,152,165,134,15,139,135,5,5,503,252,1030,1827,17,8,103,520,212,branch,250,148,1.5291,1.6586,1.6586,1.6874,1.7882,0.91014,1.0253,0.69423,1.0109,0.85256,N ,,12,NA,NA,45.12600989,0.698113208,59.2,47.05882353,50.09940358,NA,NA,0.007578078,1.473799654,1.5,49.18032787,89.83606557,2.21069948,0.736899827,66.50669774,17.53,12.75,12.89,0.1,1.3,1.6,-3.347619048,226.8723487,158.3825831,1.862578538,0.263020932,0.303790508,0.018013091,218.9228958,0.613014585,0.20907059,0.245660546,0.125582321,116.4809135,5.441495481
200474,2,SCLMIC,Scleronema,micranthum,1,simple,alternate,spiral,cont,without,2081,10,1120,-10,682,75,120,120,106,56,76,52,3,3,1228,546,1030,1858,228,45,81,210,71,petiole,77,21,0.7806,0.57908,0.57908,0.69423,0.95332,0.50711,0.37757,0.40636,0.55029,0.44954,N ,,11,NA,NA,35.24624404,0.295774648,27.27272727,19.73684211,44.46254072,NA,NA,0.002252313,0.310389354,0.64,24.61538462,94.61538462,0.198649187,0.066216396,10.94005892,20.81,11.2,6.82,0.1,1.3,2.15,-6.902513747,283.4345547,83.8327556,2.982127907,0.213878389,0.223237798,0.005353748,49.00630181,0.855517305,0.071710716,0.075240621,0.211044171,28.19636023,28.91069567
200487,2,MYR-NI,Myristicacea,NI,1,simple,alternate,distic,rhitmic,horizontal,3181,10,2182,-10,1558,136,165,178,173,134,186,187,2,2,1072,424,1030,1847,58,12,105,792,503,branch,503,209,1.5579,1.6154,1.3995,1.4859,1.6154,0.40636,0.85256,0.60787,0.80938,0.83817,N ,,22,NA,NA,48.04672957,0.415506958,41.55069583,20.68965517,39.55223881,NA,NA,-0.001026934,2.731771892,0.44,13.83647799,98.42767296,1.201979632,0.400659877,131.2527053,31.81,21.82,15.58,0.1,1.3,2.76,-6.036347584,781.4802034,324.7104622,0.948537346,1.111002927,1.089517531,-0.002441022,120.4686493,-0.163694882,0.625687048,0.612332664,0.120523249,79.98534873,7.735248523
200490,2,PROPIL,Protium,pilosissimum,1.5,odd-pinnate,alternate,distic,cont,horizontal,2743,75,2266,-10,2083,48,226,271,166,44,250,193,2,2,288,161,1030,1947,32,13,111,520,222,branch,267,150,2.1768,2.1768,2.3783,2.1768,2.0329,0.7806,0.67984,0.96771,0.82378,0.73741,N ,,10,239.479,8,64.14002205,0.675675676,56.17977528,40.625,55.90277778,14.87447205,29.934875,0.10225202,3.789546138,2.27,55.23114355,74.45255474,8.602269734,2.867423245,243.0615729,27.43,22.66,20.83,0.75,1.3,1.88,-5.816316943,573.2093038,387.3035836,0.867536512,0.170520458,1.191871092,0.243053052,203.9327697,4.202024293,0.124516256,1.086792402,0.333344099,135.623275,6.8610829
200500,2,DURMAC,Duroia,macrophylla,1,simple,alternate,spiral,cont,without,2600,10,2084,-10,1294,243,283,275,270,261,118,104,3,3,5260,2163,1030,1805,914,219,81,656,339,petiole,359,85,1.6154,1.6298,1.5723,1.6586,1.5867,0.63666,0.67984,1.0541,0.60787,0.75181,N ,,18,NA,NA,57.91506748,0.250737463,23.67688022,23.96061269,41.121673,NA,NA,0.018312807,0.963840626,0.14,3.373493976,98.79518072,0.134937688,0.044979229,55.8208949,26,20.84,12.94,0.1,1.3,3.83,-3.442745635,730.9124748,183.2671397,2.209888803,0.689539637,0.9767791,0.043529543,57.14792104,5.145733767,0.225370202,0.331475603,0.120744977,94.2734243,6.570062608
200505,2,ESCCOR,Eschweilera,coriacea,1,simple,alternate,distic,cont,horizontal,2098,10,1877,-10,1440,102,233,228,166,107,138,86,5,5,887,413,1030,1835,42,16,100,682,348,branch,391,192,1.4283,1.7162,1.7018,1.4427,1.3563,0.95332,0.80938,1.126,1.2124,1.0973,N ,,14,NA,NA,23.94122132,0.551724138,49.10485934,38.0952381,46.56144307,NA,NA,0.036650315,0.93211054,1.21,32.88043478,83.15217391,1.127853754,0.375951251,22.31586474,20.98,18.77,14.4,0.1,1.3,2.42,-2.824385895,418.2984154,230.7853326,1.551225097,0.379422282,0.761730012,0.087117799,29.29629185,17.13165653,0.250295051,0.543429938,0.133528695,30.63622543,21.42508283
200556,2,UNODUC,Unonopsis,duckei,1,simple,alternate,distic,cont,horizontal,2139,10,1406,32,1810,0,197,219,74,0,145,170,5,5,322,169,1030,2145,16,7,114,446,185,branch,209,108,1.745,1.7882,1.9177,2.076,1.745,1.198,1.1117,1.0685,0.9965,0.82378,N ,,17,234.619,5,40.24717593,0.583783784,51.67464115,43.75,52.48447205,13.88278107,46.9238,-0.023734932,1.936006473,2.19,61.00278552,59.61002786,4.239854175,1.413284725,77.91879311,21.39,14.06,18.1,0.1,1.72,1.4,-3.94955624,391.6859094,228.6598823,1.526284351,0.601940517,0.383298922,-0.056417934,203.2846652,-2.806018755,0.442178052,0.267497975,0.075643565,96.21269357,4.718781402
200562,2,RINGUI,Rinorea,guianensis,1,simple,alternate,both,cont,horizontal,1491,40,1076,-10,1187,-9,108,121,97,8,128,76,5,5,634,156,1030,2140,16,3,98,452,182,branch,217,109,1.4283,1.4139,1.6442,1.2844,1.4571,0.89575,1.3851,1.0109,1.1692,1.2412,S ,,10,NA,NA,18.14044668,0.598901099,50.23041475,18.75,24.60567823,NA,NA,0.009156308,0.764035333,1.13,43.29501916,90.8045977,0.863359927,0.287786642,13.85994223,14.91,10.76,11.87,0.4,1.3,1.31,-3.96184837,121.0562589,72.5007265,3.048245317,0.170520458,0.202952432,0.021764543,68.29157992,2.339979004,0.110687882,0.134606057,0.132868893,43.25412458,15.13301055
200574,2,PROHEB,Protium,hebetatum,1,odd-pinnate,alternate,spiral,cont,vertical,2107,10,1583,-10,980,117,160,189,156,120,112,101,0.5,1,669,375,1030,2200,370,NA,89,322,73,petiole,79,37,1.4427,1.4139,1.3707,1.3276,1.5147,1.1404,1.0829,1.1548,1.0109,1.0685,N ,,10,513.812,8,23.41042507,0.506849315,46.83544304,NA,56.05381166,13.70165333,64.2265,0.057415223,0.888442402,0.69,20.97264438,89.96960486,0.613025258,0.204341753,20.79881429,21.07,15.83,9.8,0.1,1.3,2.57,-4.564552426,337.0510588,170.8340983,1.867308712,0.170520458,0.508092314,0.136475984,40.93510904,16.23034138,0.094050966,0.319033384,0.24693583,30.671313,28.081817
200591,2,ESCPED,Eschweilera,pedicellata,1,simple,alternate,both,cont,horizontal,2552,10,2033,-10,1796,69,226,257,185,71,256,151,5,5,331,141,1030,2126,12,4,96,381,116,branch,135,67,2.3639,2.3927,2.3063,2.4359,2.3639,1.4571,1.5723,1.8457,1.6874,1.9321,N ,,18,NA,NA,28.61796184,0.577586207,49.62962963,33.33333333,42.59818731,NA,NA,0.015215734,3.03603514,1.86,46.85138539,81.86397985,5.647025361,1.882341787,86.8851378,25.52,20.33,17.96,0.1,1.3,2.09,-3.841954118,606.9878036,350.5877831,1.103860484,0.689539637,0.920913925,0.036167799,94.34664351,2.662990409,0.508857918,0.70121913,0.114650661,68.23571753,8.798407582
200600,2,CHRLUC,Chrysophyllum,lucentifolium,1,simple,alternate,spiral,rhitmic,both,2432,10,1754,-10,1474,126,134,193,164,145,208,78,5,5,1080,486,1030,2130,127,40,90,555,244,branch,258,122,1.7738,1.6298,1.6874,1.6298,1.5579,1.0973,1.0973,1.2412,1.1404,1.1404,N ,,18,NA,NA,30.02822432,0.5,47.28682171,31.49606299,45,NA,NA,-0.003235971,1.27422998,0.48,14.41441441,91.29129129,0.611630391,0.203876797,38.26286369,24.32,17.54,14.74,0.1,1.3,2.66,-3.704973992,408.7894648,204.3947324,1.580275559,0.689539637,0.648387784,-0.007691904,59.01231426,-1.07550372,0.442031533,0.41284537,0.09888669,39.24250009,13.93008146
200616,2,LICHET,Licania,heteromorpha,1,simple,alternate,distic,cont,horizontal,2005,10,1354,-10,946,127,148,188,160,138,173,131,5,5,656,298,1030,2120,35,12,115,357,131,branch,155,80,1.7594,1.673,1.8601,2.1336,1.9033,1.2844,1.2556,1.3132,1.198,1.3132,N ,yes,13,NA,NA,30.94994893,0.610687023,51.61290323,34.28571429,45.42682927,NA,NA,0.005087364,1.779947858,0.5,15.24390244,91.46341463,0.889973929,0.296657976,55.08929529,20.05,13.54,9.46,0.1,1.3,2.67,-4.093803544,292.5783433,178.6737975,1.779779713,0.318141145,0.350456449,0.012092664,157.1929849,0.586598614,0.227005961,0.252920801,0.143218229,77.16828717,8.838000182
200617,2,PAUMAC,Pausandra,macropetala,1,simple,alternate,spiral,cont,without,1376,10,1113,-10,856,102,123,132,123,97,90,80,2,2,1372,660,1030,2115,93,39,40,318,57,petiole,50,21,1.6154,1.6442,1.6586,1.7306,1.6298,0.72302,1.0397,0.65105,0.91014,0.88135,N ,,10,NA,NA,46.39642379,0.368421053,42,41.93548387,48.10495627,NA,NA,0.013382384,0.565486678,0.35,12.86764706,96.69117647,0.197920337,0.065973446,26.23655955,13.76,11.13,8.56,0.1,1.3,2.42,-2.240788431,125.4082235,46.20302969,5.670623804,0.170520458,0.219935582,0.031809927,119.2920187,1.883445258,0.0688896,0.091682491,0.106265502,162.7605146,3.518286187
200625,2,SIPDEC,Siparuna,decipiens,2.5,simple,opposite,cruzada,cont,vertical,1982,10,1255,-10,1150,42,107,125,95,61,127,89,5,5,623,177,1030,2152,46,10,102,322,100,branch,108,30,3.1412,2.7094,2.2919,2.695,2.3927,1.9033,2.1624,1.7738,1.8457,2.5079,N ,,11,250.416,5,29.37662338,0.3,27.77777778,21.73913043,28.41091493,14.14779661,50.0832,0.016478174,0.887735544,0.64,24.1509434,88.67924528,0.568150748,0.189383583,26.07867274,19.82,12.55,11.5,0.1,1.3,1.82,-5.050633996,243.7385779,73.12157338,3.487342903,0.213878389,0.292585384,0.03916862,89.13183695,3.018059855,0.072710398,0.103294355,0.195016345,75.35859347,10.48176946
200641,2,THESYL,Theobroma,sylvestre,2,simple,alternate,distic,rhitmic,horizontal,2811,10,2398,-10,1544,169,241,279,245,166,179,160,5,5,1191,556,1030,2107,92,24,98,614,304,branch,300,143,5.6457,6.1495,6.7396,6.5813,5.876,1.9465,2.148,2.5798,2.4359,4.7821,N ,,17,681.743,5,60.38864948,0.470394737,47.66666667,26.08695652,46.68345928,12.26156475,136.3486,0.043000851,2.24938034,1.13,26.96897375,91.88544153,2.541799784,0.847266595,135.8370409,28.11,23.98,15.44,0.1,1.3,3.09,-4.27893435,767.4749823,361.0161923,1.132913173,0.601940517,1.363571731,0.102213022,99.61855168,5.606947915,0.358144724,0.885376601,0.165095422,101.2416953,7.240777051
200663,2,ZYGJUR,Zygia,juruana,1,geminate-pinnate,alternate,spiral,cont,vertical,1673,10,1312,-10,1106,37,217,243,157,54,100,56,1,1,1210,520,1030,2047,152,64,89,446,149,branch,182,98,2.2098,2.0371,1.9939,2.1234,2.3825,7.3196,1.5765,1.4181,1.2022,1.4757,S ,,12,812.3,10,30.50296694,0.657718121,53.84615385,42.10526316,42.97520661,15.62115385,81.23,0.011153892,0.439822972,1.89,49.34725849,77.54569191,0.831265416,0.277088472,13.41590556,16.73,13.12,11.06,0.1,1.3,1.77,-3.319048047,254.2669908,167.2360074,2.23038092,0.263020932,0.325166066,0.026512801,41.25862739,4.632198214,0.197255064,0.250085163,0.110163119,28.17383411,20.79085169
200691,2,SIPCUS,Siparuna,cuspidata,1,simple,opposite,distic,cont,horizontal,2172,10,1338,-10,1377,21,175,205,159,18,162,155,5,5,246,82,1030,2157,9,0,104,420,172,branch,201,102,2.076,2.0041,2.148,2.1912,2.2632,1.2124,1.1404,1.4715,1.2844,1.2844,S ,,10,150.024,5,40.20484171,0.593023256,50.74626866,NA,33.33333333,18.29560976,30.0048,0.036396995,1.972134788,1.87,54.20289855,86.66666667,3.687892054,1.229297351,79.289367,21.72,13.38,13.77,0.1,1.3,1.61,-5.736491798,376.6934839,223.3879963,1.499632951,0.170520458,0.340692578,0.086515658,232.729951,2.146216148,0.109627496,0.238141858,0.256914929,92.61505126,9.414755621
200698,2,HENCAU,Henriettella,caudata,1,simple,opposite,cruzada,cont,horizontal,2580,10,1765,-10,1702,49,224,252,175,64,286,252,5,5,604,209,1030,2101,26,8,99,444,166,branch,206,116,2.148,2.1048,2.1336,2.148,2.148,1.342,1.342,1.3707,1.3707,1.3995,S ,,15,NA,NA,36.18715084,0.698795181,56.31067961,30.76923077,34.60264901,NA,NA,0.020335698,5.660521643,1.88,47.95918367,80.35714286,10.64178069,3.54726023,204.8381505,25.8,17.65,17.02,0.1,1.3,1.89,-5.181663395,616.8950715,431.083303,0.886139633,0.447039001,0.658095113,0.048337954,311.2591879,1.030355488,0.378481017,0.58189413,0.178461142,129.8163009,5.855485194
200717,2,MICGUY,Micropholis,guyanensis,1,simple,alternate,spiral,cont,vertical,2264,10,1805,-10,1656,39,247,262,212,43,97,64,5,5,529,196,1030,2055,24,9,97,547,248,branch,276,148,3.6348,3.6348,3.7211,4.3689,3.9083,2.6992,2.3249,2.0371,2.0515,2.0946,S ,,15,NA,NA,43.71019322,0.596774194,53.62318841,37.5,37.0510397,NA,NA,0.023136935,0.48757518,2.19,54.47761194,87.56218905,1.067789644,0.355929881,21.31200532,22.64,18.05,16.56,0.1,1.3,1.79,-3.640337728,505.8978362,301.9067732,1.298414063,0.447039001,0.694101224,0.054996496,30.70446296,11.59263145,0.324451057,0.529208538,0.135667487,22.18799176,29.84556028
200726,2,DUGFLA,Duguetia,flagellaris,1,simple,alternate,distic,cont,horizontal,2045,10,1177,-10,1300,5,122,142,95,-11,137,88,5,5,602,285,1030,2025,16,8,100,552,262,branch,298,137,1.3318,1.2022,1.2166,1.4613,1.375,1.0439,1.6053,1.2166,1.7492,1.7636,N ,,12,NA,NA,NA,0.522900763,45.97315436,50,47.34219269,NA,NA,-0.002419091,0.946876026,1.53,54.25531915,83.33333333,1.448720319,0.482906773,NA,20.45,11.77,13,0.1,1.3,1.45,-6.176255708,275.9025994,144.2696798,1.885358035,0.263020932,0.251195667,-0.005750179,NA,NA,0.157687956,0.149768097,0.176325505,NA,NA
200732,2,SORMUR,Sorocea,muriculata,1,simple,alternate,distic,cont,horizontal,2368,10,1636,-10,1686,16,142,171,111,71,131,128,5,5,277,138,1030,1905,3,1,101,423,168,branch,196,107,1.634,1.231,1.8787,1.9651,2.4257,1.3462,1.4325,1.5333,1.3318,1.5477,N ,,16,208.164,5,23.75046575,0.636904762,54.59183673,33.33333333,49.81949458,15.08434783,41.6328,0.002781326,1.31695564,1,32.15434084,80.7073955,1.31695564,0.438985213,31.27830983,23.68,16.36,16.86,0.1,1.3,1.56,-5.114091009,399.3014863,254.3170181,1.183562163,0.521158337,0.54946419,0.006611212,56.92511069,0.904967463,0.410130805,0.434985127,0.129039268,27.16392681,23.70122159
200744,2,POUcfJAR,Pouteria,cf. jariensis,2,simple,alternate,spiral,NA,up-arched,2930,10,1843,-10,1573,63,166,200,163,91,155,109,5,5,468,197,1030,1927,23,7,114,759,534,branch,596,360,2.3207,2.2632,2.3927,2.4215,2.4359,1.9033,1.4715,1.3851,1.5579,1.6442,N ,,16,NA,NA,34.88945543,0.674157303,60.40268456,30.43478261,42.09401709,NA,NA,0.017673881,1.326930197,1.09,32.05882353,89.11764706,1.446353915,0.482117972,46.29587196,29.3,18.43,15.73,0.1,1.3,2.03,-7.231756116,665.266383,448.4941908,0.735795484,0.521158337,0.729340302,0.042010816,63.47636599,4.496771664,0.433527505,0.629749302,0.198651681,21.79410214,36.51969331
200745,2,AMPLON,Amphirrhox,longifolia,1,simple,alternate,spiral,cont,vertical,1784,10,1066,-10,1226,12,109,154,78,20,93,73,5,5,680,272,1030,2030,26,8,109,492,205,branch,238,118,3.3469,3.0734,3.3037,3.4477,3.2893,1.9507,2.1666,1.8787,2.2674,2.2242,N ,,10,381.658,5,34.41898477,0.575609756,49.57983193,30.76923077,40,14.03154412,76.3316,0.007989166,0.533206813,1.34,45.57823129,74.14965986,0.71449713,0.23816571,18.35243718,17.84,10.66,12.26,0.1,1.3,1.52,-4.618694362,199.1389568,114.6263263,2.477615824,0.170520458,0.198497649,0.018990247,92.45669816,1.524440058,0.10648454,0.126307321,0.192158592,37.04928725,21.18887095
200747,2,SYMGLO,Symphonia,globulifera,1,simple,opposite,distic,cont,horizontal,2813,30,2174,-10,1860,104,278,304,196,117,228,200,5,5,163,63,1030,2035,0,0,110,415,165,branch,198,106,2.1624,2.0904,2.3495,2.3639,2.2344,1.2844,1.198,1.2556,1.342,1.3132,N ,,14,99.297,5,42.5170068,0.642424242,53.53535354,NA,38.65030675,15.76142857,19.8594,0.055012069,3.581415625,1.87,42.11711712,75.67567568,6.697247219,2.23241574,152.2710725,28.13,21.74,18.6,0.3,1.3,2.44,-4.413856262,803.7848507,516.3708738,0.801749326,0.379422282,1.080046408,0.130763688,140.9856756,4.601163666,0.290379397,0.927896352,0.229570727,83.56823065,10.05927996
200748,2,OCOcfRHY,Ocotea,cf. rhynchophylla,1,simple,alternate,both,cont,horizontal,1402,10,1084,-10,1069,48,120,131,118,56,145,122,5,5,617,286,1030,2042,38,13,92,289,63,branch,66,32,1.9609,1.9897,1.8601,1.8601,1.8601,1.4139,1.7306,1.4139,1.2844,1.601,N ,,10,NA,NA,23.98795764,0.507936508,48.48484848,34.21052632,46.35332253,NA,NA,0.010082238,1.389369351,0.75,27.67527675,95.20295203,1.042027013,0.347342338,33.32813313,14.02,10.84,10.69,0.1,1.3,1.88,-1.988027827,128.648481,65.34526017,3.994168809,0.170520458,0.20655756,0.023965479,161.3503429,1.08128174,0.094247859,0.116901554,0.112474033,143.8019185,4.126133218
200753,2,ESCWAC,Eschweilera,wachenheimii,1,simple,alternate,distic,cont,both,2603,10,1725,65,2031,4,265,302,195,18,124,77,5,5,270,133,1030,1935,8,3,116,447,205,branch,238,126,1.8026,2.0329,1.673,1.8745,2.0616,1.1117,0.93893,1.1117,1.0253,1.0397,N ,,15,NA,NA,44.53454254,0.614634146,52.94117647,37.5,49.25925926,NA,NA,0.017470243,0.749898166,2.84,64.25339367,75.7918552,2.129710793,0.709903598,33.3963718,26.03,17.25,20.31,0.1,2.05,1.44,-4.464239054,700.6708638,430.6562383,1.003120265,0.447039001,0.623195316,0.041526767,53.58893264,5.27471415,0.333924652,0.483246182,0.181363404,23.43849916,32.66601757
200812,2,LICcfROD,Licania,cf. rodriguesii,1,simple,alternate,distic,cont,horizontal,1796,10,1380,-10,1322,86,231,255,180,68,186,158,5,5,1002,511,1030,1920,55,21,110,520,209,branch,251,142,1.601,1.9177,2.3639,2.22,1.9033,0.9965,1.601,1.4715,1.5723,0.9965,N ,,10,NA,NA,23.26745581,0.679425837,56.57370518,38.18181818,50.99800399,NA,NA,0.040260437,2.308128123,1.87,47.34177215,81.01265823,4.316199589,1.438733196,53.70426909,17.96,13.8,13.22,0.1,1.3,2.26,-2.246584699,304.8516102,207.1240605,1.858789361,0.170520458,0.366664682,0.09569906,146.4669813,3.652302262,0.12519072,0.295203742,0.194369369,90.60002507,8.70641153
200813,2,ANIMAN,Anisophyllea,manausensis,1,simple,alternate,distic,rhitmic,horizontal,1796,10,1164,-10,1064,36,96,102,90,30,113,109,5,5,479,218,1030,1941,5,2,86,375,113,branch,132,75,1.7594,1.7594,1.5579,1.7306,1.7882,0.86696,1.0829,1.3132,1.2268,0.85256,N ,,10,280.679,5,38.45060816,0.663716814,56.81818182,40,45.51148225,12.87518349,56.1358,0.018982794,0.967374918,0.72,29.75206612,95.04132231,0.696509941,0.23216998,37.19615391,17.96,11.64,10.64,0.1,1.3,1.76,-4.58231984,190.8489305,126.6696441,1.831535895,0.170520458,0.244650848,0.045122101,152.037707,1.992958461,0.122364861,0.183505703,0.194369369,64.19969434,12.28668004
201793,3,LICHET,Licania,heteromorpha,1,simple,alternate,distic,cont,down-arched,1472,10,1092,-10,1036,37,128,140,110,62,152,95,5,5,746,359,1254,1639,48,19,93,460,159,branch,192,109,21.534,21.664,20.34,18.44,19.174,13.891,14.568,11.66,9.9619,11.056,R ,,10,NA,NA,42.67453294,0.685534591,56.77083333,39.58333333,48.1233244,NA,NA,0.01100136,1.134114948,0.78,27.85714286,89.28571429,0.884609659,0.294869886,48.3978257,14.72,10.92,10.36,0.1,1.3,1.77,-2.720212144,146.353783,100.3305808,2.691103728,0.170520458,0.210199511,0.026150232,230.2470894,0.819851981,0.126289184,0.159747727,0.128621414,136.956652,4.692182465
201993,3,SCLMIC,Scleronema,micranthum,1,simple,alternate,spiral,cont,vertical,2044,10,1260,-10,1208,18,96,120,84,44,112,79,5,5,468,190,1254,2008,89,26,98,525,212,branch,233,110,10.235,10.667,11.488,11.516,10.955,8.2059,7.6301,5.7733,7.6157,5.7877,R ,,12,399.054,5,30.4819717,0.518867925,47.21030043,29.21348315,40.5982906,21.00284211,79.8108,0.006098771,0.694920295,0.76,29.23076923,86.15384615,0.528139424,0.176046475,21.18254077,20.44,12.6,12.08,0.1,1.3,1.58,-5.911993097,247.1945257,128.2613105,1.949145842,0.263020932,0.295363807,0.014496778,71.71677871,1.526864733,0.156500875,0.17819431,0.176164693,33.06758252,22.85289659
